type,title,date_added,release_year,rating,listed_in,streaming_platform,duration_seasons
TV Show,The Houseboat,"March 9, 2021",2021,TV-14,"Docuseries, International TV Shows",Netflix,1
TV Show,Bombay Begums,"March 8, 2021",2021,TV-MA,"International TV Shows, TV Dramas",Netflix,1
TV Show,My Way,"March 6, 2021",2015,TV-14,"International TV Shows, TV Dramas",Netflix,1
TV Show,City of Ghosts,"March 5, 2021",2021,TV-Y7,Kids' TV,Netflix,1
TV Show,Nevenka: Breaking the Silence,"March 5, 2021",2021,TV-MA,"Docuseries, International TV Shows, Spanish-Language TV Shows",Netflix,1
TV Show,Pacific Rim: The Black,"March 4, 2021",2021,TV-14,Anime Series,Netflix,1
TV Show,Murder Among the Mormons,"March 3, 2021",2021,TV-14,"Crime TV Shows, Docuseries",Netflix,1
TV Show,A Perfect Day For Arsenide,"March 1, 2021",2019,TV-MA,"Classic & Cult TV, Crime TV Shows, International TV Shows",Netflix,1
TV Show,TIGER & BUNNY,"February 28, 2021",2011,TV-14,"Anime Series, International TV Shows",Netflix,1
TV Show,El final del paraíso,"February 25, 2021",2019,TV-MA,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows",Netflix,1
TV Show,The Last Bastion,"February 25, 2021",2018,TV-MA,"International TV Shows, Spanish-Language TV Shows, TV Dramas",Netflix,1
TV Show,Age of Samurai: Battle for Japan,"February 24, 2021",2021,TV-MA,"Docuseries, International TV Shows",Netflix,1
TV Show,Canine Intervention,"February 24, 2021",2021,TV-PG,Reality TV,Netflix,1
TV Show,Ginny & Georgia,"February 24, 2021",2021,TV-14,"Romantic TV Shows, TV Comedies, TV Dramas",Netflix,1
TV Show,Zindagi in Short,"February 22, 2021",2020,TV-MA,"International TV Shows, TV Dramas",Netflix,1
TV Show,Vincenzo,"February 21, 2021",2021,TV-14,"International TV Shows, TV Comedies, TV Dramas",Netflix,1
TV Show,Pitta Kathalu,"February 19, 2021",2021,TV-MA,"International TV Shows, TV Dramas",Netflix,1
TV Show,Tribes of Europa,"February 19, 2021",2021,TV-MA,"International TV Shows, TV Action & Adventure, TV Dramas",Netflix,1
TV Show,"Hello, Me!","February 18, 2021",2021,TV-14,"International TV Shows, Romantic TV Shows, TV Comedies",Netflix,1
TV Show,Sisyphus,"February 18, 2021",2021,TV-14,"International TV Shows, TV Action & Adventure, TV Dramas",Netflix,1
TV Show,Thus Spoke Kishibe Rohan,"February 18, 2021",2021,TV-MA,"Anime Series, International TV Shows",Netflix,1
TV Show,Amend: The Fight for America,"February 17, 2021",2021,TV-MA,Docuseries,Netflix,1
TV Show,Behind Her Eyes,"February 17, 2021",2021,TV-MA,"British TV Shows, International TV Shows, TV Dramas",Netflix,1
TV Show,The Crew,"February 15, 2021",2021,TV-14,TV Comedies,Netflix,1
TV Show,Buried by the Bernards,"February 12, 2021",2021,TV-14,Reality TV,Netflix,1
TV Show,Nadiya Bakes,"February 12, 2021",2021,TV-G,"British TV Shows, International TV Shows, Reality TV",Netflix,1
TV Show,Capitani,"February 11, 2021",2019,TV-MA,"Crime TV Shows, International TV Shows, TV Dramas",Netflix,1
TV Show,El Chema,"February 11, 2021",2016,TV-MA,"Crime TV Shows, Spanish-Language TV Shows, TV Action & Adventure",Netflix,1
TV Show,Crime Scene: The Vanishing at the Cecil Hotel,"February 10, 2021",2021,TV-MA,"Crime TV Shows, Docuseries",Netflix,1
TV Show,Five Came Back: The Reference Films,"February 9, 2021",1945,TV-MA,TV Shows,Netflix,1
TV Show,Invisible City,"February 5, 2021",2021,TV-MA,"Crime TV Shows, International TV Shows, TV Dramas",Netflix,1
TV Show,Firefly Lane,"February 3, 2021",2021,TV-MA,"Romantic TV Shows, TV Dramas",Netflix,1
TV Show,"Pablo Escobar, el patrón del mal","February 3, 2021",2012,TV-MA,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows",Netflix,1
TV Show,Love Daily,"February 1, 2021",2018,TV-14,"Romantic TV Shows, Teen TV Shows",Netflix,1
TV Show,My Dead Ex,"February 1, 2021",2018,TV-14,"TV Comedies, Teen TV Shows",Netflix,1
TV Show,The House Arrest of Us,"February 1, 2021",2020,TV-MA,"International TV Shows, Romantic TV Shows, TV Comedies",Netflix,1
TV Show,The Unsettling,"February 1, 2021",2019,TV-14,"TV Horror, Teen TV Shows",Netflix,1
TV Show,We Are: The Brooklyn Saints,"January 29, 2021",2021,TV-14,Docuseries,Netflix,1
TV Show,50M2,"January 27, 2021",2021,TV-MA,"International TV Shows, TV Dramas, TV Thrillers",Netflix,1
TV Show,Go Dog Go,"January 26, 2021",2021,TV-Y,Kids' TV,Netflix,1
TV Show,Demon Slayer: Kimetsu no Yaiba,"January 22, 2021",2019,TV-14,"Anime Series, International TV Shows",Netflix,1
TV Show,Daughter From Another Mother,"January 20, 2021",2021,TV-MA,"International TV Shows, Spanish-Language TV Shows, TV Comedies",Netflix,1
TV Show,Spycraft,"January 20, 2021",2021,TV-MA,"Docuseries, Science & Nature TV",Netflix,1
TV Show,Bling Empire,"January 15, 2021",2021,TV-MA,Reality TV,Netflix,1
TV Show,Night Stalker: The Hunt for a Serial Killer,"January 13, 2021",2021,TV-MA,"Crime TV Shows, Docuseries",Netflix,1
TV Show,Mighty Little Bheem: Kite Festival,"January 8, 2021",2021,TV-Y,"Kids' TV, TV Comedies",Netflix,1
TV Show,Pretend It’s a City,"January 8, 2021",2021,TV-14,Docuseries,Netflix,1
TV Show,Surviving Death,"January 6, 2021",2021,TV-MA,"Docuseries, Reality TV",Netflix,1
TV Show,History of Swear Words,"January 5, 2021",2021,TV-MA,"Docuseries, TV Comedies",Netflix,1
TV Show,Korean Pork Belly Rhapsody,"January 4, 2021",2020,TV-G,"Docuseries, International TV Shows",Netflix,1
TV Show,QB1: Beyond the Lights,"January 4, 2021",2019,TV-14,Docuseries,Netflix,1
TV Show,Headspace Guide to Meditation,"January 1, 2021",2021,TV-G,"Docuseries, Science & Nature TV",Netflix,1
TV Show,Jenni Rivera: Mariposa de Barrio,"January 1, 2021",2017,TV-MA,"Spanish-Language TV Shows, TV Dramas",Netflix,1
TV Show,Running Man,"January 1, 2021",2020,TV-Y7,"Kids' TV, TV Comedies",Netflix,1
TV Show,The Cat in the Hat Knows a Lot About That!,"January 1, 2021",2014,TV-Y,Kids' TV,Netflix,1
TV Show,Best Leftovers Ever!,"December 30, 2020",2020,TV-G,Reality TV,Netflix,1
TV Show,Dare Me,"December 30, 2020",2019,TV-MA,"Crime TV Shows, TV Dramas, TV Thrillers",Netflix,1
TV Show,Equinox,"December 30, 2020",2020,TV-MA,"International TV Shows, TV Mysteries, TV Thrillers",Netflix,1
TV Show,SanPa: Sins of the Savior,"December 30, 2020",2020,TV-MA,"Crime TV Shows, Docuseries, International TV Shows",Netflix,1
TV Show,Transformers: War for Cybertron: Earthrise,"December 30, 2020",2020,TV-Y7,Anime Series,Netflix,1
TV Show,A Love So Beautiful,"December 28, 2020",2020,TV-PG,"International TV Shows, Romantic TV Shows, TV Comedies",Netflix,1
TV Show,Sakho & Mangane,"December 27, 2020",2019,TV-MA,"Crime TV Shows, International TV Shows, TV Dramas",Netflix,1
TV Show,Bridgerton,"December 25, 2020",2020,TV-MA,"Romantic TV Shows, TV Dramas",Netflix,1
TV Show,Lovestruck in the City,"December 22, 2020",2020,TV-14,"International TV Shows, Romantic TV Shows, TV Comedies",Netflix,1
TV Show,Rhyme Time Town Singalongs,"December 22, 2020",2020,TV-Y,Kids' TV,Netflix,1
TV Show,Timmy Time,"December 22, 2020",2010,TV-Y,"British TV Shows, Kids' TV",Netflix,1
TV Show,Diamond City,"December 18, 2020",2019,TV-MA,"Crime TV Shows, International TV Shows, TV Dramas",Netflix,1
TV Show,Paava Kadhaigal,"December 18, 2020",2020,TV-MA,"International TV Shows, TV Dramas",Netflix,1
TV Show,Run On,"December 17, 2020",2020,TV-MA,"International TV Shows, Romantic TV Shows, TV Comedies",Netflix,1
TV Show,Schulz Saves America,"December 17, 2020",2020,TV-MA,"Stand-Up Comedy & Talk Shows, TV Comedies",Netflix,1
TV Show,Anitta: Made In Honório,"December 16, 2020",2020,TV-MA,"Docuseries, International TV Shows",Netflix,1
TV Show,BREAK IT ALL: The History of Rock in Latin America,"December 16, 2020",2020,TV-MA,"Docuseries, Spanish-Language TV Shows",Netflix,1
TV Show,How To Ruin Christmas,"December 16, 2020",2020,TV-MA,"International TV Shows, TV Comedies, TV Dramas",Netflix,1
TV Show,Marvel Anime: Wolverine,"December 16, 2020",2011,TV-14,"Anime Series, International TV Shows",Netflix,1
TV Show,Marvel Anime: X-Men,"December 16, 2020",2011,TV-14,"Anime Series, International TV Shows",Netflix,1
TV Show,The Ripper,"December 16, 2020",2020,TV-MA,"British TV Shows, Crime TV Shows, Docuseries",Netflix,1
TV Show,Tiny Pretty Things,"December 14, 2020",2020,TV-MA,"TV Dramas, TV Mysteries, TV Thrillers",Netflix,1
TV Show,Children of Adam,"December 12, 2020",2020,TV-14,"International TV Shows, TV Dramas, TV Thrillers",Netflix,1
TV Show,The Mess You Leave Behind,"December 11, 2020",2020,TV-MA,"International TV Shows, Spanish-Language TV Shows, TV Dramas",Netflix,1
TV Show,Alice in Borderland,"December 10, 2020",2020,TV-MA,"International TV Shows, TV Action & Adventure, TV Mysteries",Netflix,1
TV Show,Futmalls.com,"December 10, 2020",2020,TV-14,"Crime TV Shows, International TV Shows, TV Dramas",Netflix,1
TV Show,Once Upon a Time,"December 9, 2020",2019,TV-14,"International TV Shows, Romantic TV Shows, TV Dramas",Netflix,1
TV Show,The Surgeon's Cut,"December 9, 2020",2020,TV-14,"Docuseries, Science & Nature TV",Netflix,1
TV Show,Juman,"December 8, 2020",2019,TV-PG,"International TV Shows, Romantic TV Shows, TV Dramas",Netflix,1
TV Show,100 Days My Prince,"December 7, 2020",2018,TV-14,"International TV Shows, Romantic TV Shows, TV Dramas",Netflix,1
TV Show,Manhunt: Deadly Games,"December 7, 2020",2020,TV-14,"Crime TV Shows, TV Dramas, TV Mysteries",Netflix,1
TV Show,Room 2806: The Accusation,"December 7, 2020",2020,TV-MA,"Crime TV Shows, Docuseries, International TV Shows",Netflix,1
TV Show,Detention,"December 5, 2020",2020,TV-MA,"International TV Shows, TV Dramas, TV Horror",Netflix,1
TV Show,Bhaag Beanie Bhaag,"December 4, 2020",2020,TV-MA,"International TV Shows, Romantic TV Shows, TV Comedies",Netflix,1
TV Show,Kings of Jo'Burg,"December 4, 2020",2020,TV-MA,"Crime TV Shows, International TV Shows, TV Dramas",Netflix,1
TV Show,Alien Worlds,"December 2, 2020",2020,TV-PG,"British TV Shows, Docuseries, International TV Shows",Netflix,1
TV Show,Gormiti,"December 1, 2020",2018,TV-Y,Kids' TV,Netflix,1
TV Show,Oddbods,"December 1, 2020",2017,TV-Y,"Kids' TV, TV Comedies",Netflix,1
TV Show,The Bachelorette,"December 1, 2020",2010,TV-14,"Reality TV, Romantic TV Shows",Netflix,1
TV Show,The Guest,"December 1, 2020",2018,TV-14,"International TV Shows, TV Horror, TV Mysteries",Netflix,1
TV Show,The Holiday Movies That Made Us,"December 1, 2020",2020,TV-PG,Docuseries,Netflix,1
TV Show,The Repair Shop,"December 1, 2020",2018,TV-PG,"British TV Shows, Reality TV",Netflix,1
TV Show,The Uncanny Counter,"November 29, 2020",2020,TV-14,"International TV Shows, TV Action & Adventure, TV Dramas",Netflix,1
TV Show,Fabulous Lives of Bollywood Wives,"November 27, 2020",2020,TV-MA,"International TV Shows, Reality TV",Netflix,1
TV Show,Over Christmas,"November 27, 2020",2020,TV-MA,"International TV Shows, Romantic TV Shows, TV Comedies",Netflix,1
TV Show,Before 30,"November 24, 2020",2015,TV-MA,"International TV Shows, Romantic TV Shows, TV Comedies",Netflix,1
TV Show,Valentino,"November 24, 2020",2020,TV-14,"International TV Shows, TV Comedies, TV Dramas",Netflix,1
TV Show,Strongest Deliveryman,"November 23, 2020",2017,TV-MA,"International TV Shows, Romantic TV Shows, TV Dramas",Netflix,1
TV Show,Heart & Soul,"November 20, 2020",2019,TV-14,"International TV Shows, TV Dramas",Netflix,1
TV Show,Mismatched,"November 20, 2020",2020,TV-MA,"International TV Shows, Romantic TV Shows, TV Comedies",Netflix,1
TV Show,Voices of Fire,"November 20, 2020",2020,TV-PG,"Docuseries, Reality TV",Netflix,1
TV Show,Holiday Home Makeover with Mr. Christmas,"November 18, 2020",2020,TV-G,Reality TV,Netflix,1
TV Show,We Are the Champions,"November 17, 2020",2020,TV-MA,"Docuseries, Reality TV",Netflix,1
TV Show,Beyblade Burst Rise,"November 15, 2020",2019,TV-Y,"Anime Series, Kids' TV",Netflix,1
TV Show,The Minions of Midas,"November 13, 2020",2020,TV-MA,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows",Netflix,1
TV Show,Ethos,"November 12, 2020",2020,TV-MA,"International TV Shows, TV Dramas",Netflix,1
TV Show,Graceful Friends,"November 12, 2020",2020,TV-MA,"Crime TV Shows, International TV Shows, TV Dramas",Netflix,1
TV Show,A Queen Is Born,"November 11, 2020",2020,TV-14,"International TV Shows, Reality TV",Netflix,1
TV Show,Aunty Donna's Big Ol' House of Fun,"November 11, 2020",2020,TV-MA,TV Comedies,Netflix,1
TV Show,The Liberator,"November 11, 2020",2020,TV-MA,"TV Action & Adventure, TV Dramas",Netflix,1
TV Show,Trial 4,"November 11, 2020",2020,TV-MA,"Crime TV Shows, Docuseries",Netflix,1
TV Show,A Lion in the House,"November 10, 2020",2006,TV-14,TV Shows,Netflix,1
TV Show,DASH & LILY,"November 10, 2020",2020,TV-14,"Romantic TV Shows, TV Comedies, TV Dramas",Netflix,1
TV Show,Bakugan: Armored Alliance,"November 6, 2020",2020,TV-Y7,"Anime Series, Kids' TV",Netflix,1
TV Show,Bakugan: Battle Planet,"November 6, 2020",2018,TV-PG,"Anime Series, Kids' TV",Netflix,1
TV Show,Country Ever After,"November 6, 2020",2020,TV-PG,Reality TV,Netflix,1
TV Show,Wrong Kind of Black,"November 6, 2020",2018,TV-MA,"International TV Shows, TV Comedies, TV Dramas",Netflix,1
TV Show,Carmel: Who Killed Maria Marta?,"November 5, 2020",2020,TV-14,"Crime TV Shows, Docuseries, International TV Shows",Netflix,1
TV Show,Paranormal,"November 5, 2020",2020,TV-14,"International TV Shows, TV Dramas, TV Horror",Netflix,1
TV Show,Love & Anarchy,"November 4, 2020",2020,TV-MA,"International TV Shows, Romantic TV Shows, TV Comedies",Netflix,1
TV Show,60 Days In,"November 1, 2020",2019,TV-MA,Reality TV,Netflix,1
TV Show,Forged in Fire,"November 1, 2020",2019,TV-14,Reality TV,Netflix,1
TV Show,LEGO Jurassic World: Legend of Isla Nublar,"November 1, 2020",2019,TV-Y,Kids' TV,Netflix,1
TV Show,LEGO Jurassic World: Secret Exhibit,"November 1, 2020",2018,TV-Y,Kids' TV,Netflix,1
TV Show,LEGO: CITY Adventures,"November 1, 2020",2019,TV-Y,"Kids' TV, TV Comedies",Netflix,1
TV Show,The Good Detective,"November 1, 2020",2020,TV-MA,"Crime TV Shows, International TV Shows, TV Dramas",Netflix,1
TV Show,Afronta! Facing It!,"October 31, 2020",2017,TV-PG,"Docuseries, International TV Shows",Netflix,1
TV Show,Zumbo's Just Desserts,"October 31, 2020",2019,TV-PG,"International TV Shows, Reality TV",Netflix,1
TV Show,Blood of Zeus,"October 27, 2020",2020,TV-MA,Anime Series,Netflix,1
TV Show,The Devil Punisher,"October 26, 2020",2020,TV-14,"International TV Shows, Romantic TV Shows, TV Mysteries",Netflix,1
TV Show,Barbarians,"October 23, 2020",2020,TV-MA,"International TV Shows, TV Action & Adventure, TV Dramas",Netflix,1
TV Show,Move,"October 23, 2020",2020,TV-MA,"Docuseries, International TV Shows",Netflix,1
TV Show,Stolen Away,"October 23, 2020",2020,TV-MA,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows",Netflix,1
TV Show,The Queen's Gambit,"October 23, 2020",2020,TV-MA,TV Dramas,Netflix,1
TV Show,Start-Up,"October 18, 2020",2020,TV-14,"International TV Shows, Romantic TV Shows, TV Comedies",Netflix,1
TV Show,Grand Army,"October 16, 2020",2020,TV-MA,"TV Dramas, Teen TV Shows",Netflix,1
TV Show,La Révolution,"October 16, 2020",2020,TV-MA,"International TV Shows, TV Action & Adventure, TV Dramas",Netflix,1
TV Show,Someone Has to Die,"October 16, 2020",2020,TV-MA,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows",Netflix,1
TV Show,Social Distance,"October 15, 2020",2020,TV-MA,"TV Comedies, TV Dramas",Netflix,1
TV Show,The Cabin with Bert Kreischer,"October 13, 2020",2020,TV-MA,"Reality TV, TV Comedies",Netflix,1
TV Show,Deaf U,"October 9, 2020",2020,TV-MA,Docuseries,Netflix,1
TV Show,The Haunting of Bly Manor,"October 9, 2020",2020,TV-MA,"TV Dramas, TV Horror, TV Mysteries",Netflix,1
TV Show,Do Do Sol Sol La La Sol,"October 8, 2020",2020,TV-14,"International TV Shows, Romantic TV Shows, TV Comedies",Netflix,1
TV Show,Private Lives,"October 8, 2020",2020,TV-14,"Crime TV Shows, International TV Shows, TV Dramas",Netflix,1
TV Show,To the Lake,"October 7, 2020",2020,TV-MA,"International TV Shows, TV Dramas, TV Mysteries",Netflix,1
TV Show,Bad Boy Billionaires: India,"October 5, 2020",2020,TV-14,"British TV Shows, Docuseries, International TV Shows",Netflix,1
TV Show,Pat a Pat Como,"October 3, 2020",2016,TV-Y,Kids' TV,Netflix,1
TV Show,Qurious Como,"October 3, 2020",2017,TV-Y,Kids' TV,Netflix,1
TV Show,DreamWorks Happy Holidays from Madagascar,"October 2, 2020",2005,TV-PG,"Kids' TV, TV Comedies",Netflix,1
TV Show,Emily in Paris,"October 2, 2020",2020,TV-MA,"Romantic TV Shows, TV Comedies, TV Dramas",Netflix,1
TV Show,Evil,"October 1, 2020",2019,TV-14,TV Dramas,Netflix,1
TV Show,Familiar Wife,"October 1, 2020",2018,TV-MA,"International TV Shows, Romantic TV Shows, TV Dramas",Netflix,1
TV Show,"Good Morning, Verônica","October 1, 2020",2020,TV-MA,"Crime TV Shows, International TV Shows, TV Mysteries",Netflix,1
TV Show,Journey of an African Colony,"October 1, 2020",2018,TV-MA,"Docuseries, International TV Shows",Netflix,1
TV Show,Oktoberfest: Beer & Blood,"October 1, 2020",2020,TV-MA,"International TV Shows, TV Dramas",Netflix,1
TV Show,Secreto bien guardado,"October 1, 2020",2019,TV-MA,"International TV Shows, Romantic TV Shows, Spanish-Language TV Shows",Netflix,1
TV Show,The Unicorn,"October 1, 2020",2019,TV-14,"TV Comedies, TV Dramas",Netflix,1
TV Show,You Cannot Hide,"October 1, 2020",2020,TV-MA,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows",Netflix,1
TV Show,"Whose Vote Counts, Explained","September 28, 2020",2020,TV-PG,Docuseries,Netflix,1
TV Show,A Perfect Crime,"September 25, 2020",2020,TV-14,"Crime TV Shows, Docuseries, International TV Shows",Netflix,1
TV Show,Sneakerheads,"September 25, 2020",2020,TV-MA,TV Comedies,Netflix,1
TV Show,The School Nurse Files,"September 25, 2020",2020,TV-MA,"International TV Shows, TV Dramas, TV Mysteries",Netflix,1
TV Show,The Playbook,"September 22, 2020",2020,TV-MA,Docuseries,Netflix,1
TV Show,Fukrey Boyzzz,"September 19, 2020",2020,TV-Y,"Kids' TV, TV Comedies",Netflix,1
TV Show,Ratched,"September 18, 2020",2020,TV-MA,"TV Dramas, TV Horror, TV Mysteries",Netflix,1
TV Show,The American Barbecue Showdown,"September 18, 2020",2020,TV-G,Reality TV,Netflix,1
TV Show,Dragon's Dogma,"September 17, 2020",2020,TV-MA,"Anime Series, International TV Shows",Netflix,1
TV Show,The Last Word,"September 17, 2020",2020,TV-MA,"International TV Shows, TV Comedies, TV Dramas",Netflix,1
TV Show,Challenger,"September 16, 2020",2020,TV-14,"Docuseries, Science & Nature TV",Netflix,1
TV Show,Sing On!,"September 16, 2020",2020,TV-PG,Reality TV,Netflix,1
TV Show,The Barrier,"September 11, 2020",2020,TV-MA,"International TV Shows, Spanish-Language TV Shows, TV Dramas",Netflix,1
TV Show,The Duchess,"September 11, 2020",2020,TV-MA,"British TV Shows, International TV Shows, TV Comedies",Netflix,1
TV Show,Julie and the Phantoms,"September 10, 2020",2020,TV-G,"Kids' TV, TV Comedies",Netflix,1
TV Show,Get Organized with The Home Edit,"September 9, 2020",2020,TV-PG,Reality TV,Netflix,1
TV Show,La Línea: Shadow of Narco,"September 9, 2020",2020,TV-MA,"Crime TV Shows, Docuseries, International TV Shows",Netflix,1
TV Show,Record of Youth,"September 8, 2020",2020,TV-14,"International TV Shows, Romantic TV Shows, TV Dramas",Netflix,1
TV Show,Cleverman,"September 5, 2020",2017,TV-MA,"TV Dramas, TV Sci-Fi & Fantasy, TV Thrillers",Netflix,1
TV Show,Away,"September 4, 2020",2020,TV-14,"Romantic TV Shows, TV Dramas, TV Sci-Fi & Fantasy",Netflix,1
TV Show,Young Wallander,"September 3, 2020",2020,TV-MA,"Crime TV Shows, International TV Shows, TV Dramas",Netflix,1
TV Show,Chef's Table: BBQ,"September 2, 2020",2020,TV-14,"Docuseries, Reality TV",Netflix,1
TV Show,The Witcher: A Look Inside the Episodes,"September 2, 2020",2020,TV-MA,"Docuseries, TV Sci-Fi & Fantasy",Netflix,1
TV Show,Bookmarks,"September 1, 2020",2020,TV-Y,Kids' TV,Netflix,1
TV Show,Erased,"September 1, 2020",2016,TV-14,"Anime Series, International TV Shows, TV Thrillers",Netflix,1
TV Show,Felipe Esparza: Bad Decisions,"September 1, 2020",2020,TV-MA,"Stand-Up Comedy & Talk Shows, TV Comedies",Netflix,1
